courseNumber,courseName,departmentName,credit,hours,campusName,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl,teacherName,teachingPlace
1602110001,微波射频测量技术基础,电子与信息工程学院,2.0,36,粤海校区,85.225,8.475,5.0,5.0,9.26,7.69,59.5,100.0,100.0,"任雪,冯波涛","1-18周 星期一 第7-8节 致理楼L3-416
1-18周 星期三 第3-4节 致理楼L2-405"
1602170001,实用电子电路设计,电子与信息工程学院,2.0,54,粤海校区,80.98,3.0033333333333334,3.333333333333333,10.0,9.01,0.0,98.66666666666669,100.0,100.0,"贺威,吴国城,贺威","1-18周 星期四 第3-5节 南区电子学院大楼104
1-18周 星期四 第7-9节 南区电子学院大楼104"
1602190001,移动通信,电子与信息工程学院,2.5,54,粤海校区,78.19,0.0,0.0,0.0,0.0,0.0,26.0,100.0,100.0,孙宇祥,1-18周 星期五 第2-4节 致理楼L2-412
1602230001,计算机组成与体系结构,电子与信息工程学院,3.0,54,粤海校区,75.725,1.53,1.5,3.0,3.06,0.0,97.0,100.0,100.0,韩素婷,1-18周 星期三 第7-9节 致理楼L2-411
1602250001,可编程ASIC设计,电子与信息工程学院,2.0,54,粤海校区,74.45,6.15,4.0,4.0,6.15,6.15,65.0,100.0,100.0,"刘春平,刘春平","1-18周 星期一 第3-5节 南区电子学院大楼104
1-18周 星期一 第7-9节 南区电子学院大楼104"
2801000001,天线技术,电子与信息工程学院,2.0,36,粤海校区,76.74,0.0,0.0,0.0,0.0,0.0,27.0,100.0,100.0,"何业军,李文廷","6周,12-14周(双) 星期五 第11-12节 致理楼L3-315"
2801000006,工业设计基础,电子与信息工程学院,1.0,36,粤海校区,82.945,6.199999999999999,1.5,2.0,8.7,3.7,25.0,100.0,100.0,周建华,1-18周 星期三 第7-8节 南区信工学院N402
2801000008,数字系统设计I,电子与信息工程学院,2.5,54,粤海校区,80.14,10.0,8.0,8.0,10.0,10.0,80.0,100.0,100.0,"邓小莺,邓小莺","1-18周 星期三 第1-2节 致理楼L3-515,2-18周(双) 星期五 第1-2节 南区信工学院N411
1-18周 星期二 7-8节 致理楼L3-318,2-18周(双) 星期四 7-8节 南区信工学院N411"
2801000009,微机原理与接口技术,电子与信息工程学院,2.5,54,粤海校区,70.13,0.0,0.0,0.0,0.0,0.0,96.0,100.0,100.0,"靳若凡,靳若凡","1-18周 星期三 第3-4节 致理楼L2-103,1-18周 星期三 第5-5节 南区信工学院N607
1-18周 星期三 第7-8节 致理楼L3-415,1-18周 星期三 第9-9节 南区信工学院N607"
2801000017,FPGA系统设计与实践,电子与信息工程学院,2.0,54,粤海校区,85.07,7.14,1.0,1.0,7.14,7.14,14.0,100.0,100.0,黄海明,"1-18周 星期五 9-10节 南区电子学院大楼104,1-18周 星期五 8-8节 南区电子学院大楼104"
2801000021,电磁场与电磁波,电子与信息工程学院,3.0,72,粤海校区,,,,,,,,,,"王世伟,李文廷","1-18周 星期三 第3-4节 致理楼L3-403,1-18周 星期五 第3-4节 致理楼L3-403"
2801000023,机器视觉技术及工业应用,电子与信息工程学院,2.5,54,粤海校区,,,,,,,,,,何志权,1-18周 星期一 第7-9节 南区信工学院N306
2801000025,基于Python的深度学习框架实现,电子与信息工程学院,2.0,54,粤海校区,,,,,,,,,,"何志权,王浩",1-18周 星期五 第7-9节 南区信工学院N306
2801000028,专业综合设计,电子与信息工程学院,1.5,54,粤海校区,,,,,,,,,,"裴继红,黄建军,吴昊,李元满,田时舜,欧阳乐,陈昌盛,贾红,郑能恒,廖斌,QIU GUOPING,孙维泽,赵博,肖宇航,陈哲,骆剑平,王妙辉,石武祯,初萍,邓小莺,周建华,阳召成,黄海明",
2801000034,深度学习算法理论,电子与信息工程学院,2.5,54,粤海校区,,,,,,,,,,王浩,"1-18周 星期一 11-12节 南区信工学院N306,2-18周(双) 星期二 1-2节 南区信工学院N306"
2801000046,数字图像处理,电子与信息工程学院,3.0,72,粤海校区,,,,,,,,,,李斌,1-18周 星期二 第7-10节 致理楼L3-305
2801000049,机器学习,电子与信息工程学院,3.0,72,粤海校区,,,,,,,,,,欧阳乐,1-18周 星期一 第7-10节 致理楼L3-315
2801000054,随机信号处理,电子与信息工程学院,3.0,72,粤海校区,,,,,,,,,,孙维泽,1-18周 星期五 第7-10节 南区信工学院N412
2801000072,计算机体系结构,电子与信息工程学院,2.5,54,粤海校区,,,,,,,,,,杨晴,1-18周 星期四 第3-5节 致理楼L3-401
2801000077,信号与系统,电子与信息工程学院,4.0,90,粤海校区,,,,,,,,,,黄继武,"2-18周(双) 星期二 1-2节 南区信工学院N413,1-18周 星期一 3-5节 致理楼L3-401"
2801000083,人工智能算法实现（微专业）,电子与信息工程学院,2.0,36,粤海校区,,,,,,,,,,潘志铭,1-18周 星期一 第11-12节 南区信工学院N411
2801000084,轻量化深度神经网络设计（微专业）,电子与信息工程学院,2.0,36,粤海校区,,,,,,,,,,叶文彬,1-18周 星期四 11-12节 南区电子学院大楼102
2801000085,EDA技术（微专业）,电子与信息工程学院,3.0,54,粤海校区,,,,,,,,,,许威,1-18周 星期四 7-9节 南区电子学院大楼106
28110001,智能语音处理-理论、算法与实践,电子与信息工程学院,3.0,72,粤海校区,67.47,5.88,1.0,1.0,5.88,5.88,17.0,100.0,100.0,郑能恒,"1-18周 星期二 第1-2节 致理楼L3-513,1-18周 星期二 第9-10节 南区信工学院N412"
28190001,人工智能,电子与信息工程学院,3.0,72,粤海校区,80.28,0.0,0.0,0.0,0.0,0.0,43.0,100.0,100.0,"曹文明,王浩,曹文明,何志权","1-18周 星期三 第3-4节 致理楼L3-318,1-18周 星期三 第13-14节 南区信工学院N412
1-18周 星期三 第9-10节 南区信工学院N306,1-18周 星期三 第11-12节 南区信工学院N412"
9900700001,激光原理,电子与信息工程学院,3.0,54,粤海校区,57.49,8.11,3.0,3.0,8.11,8.11,37.0,100.0,100.0,杜戈果,"3周,7周,12周,15周 星期日 11-12节 致理楼L1-103"
0208640001,财务会计,微众银行金融科技学院（深圳南特商学院）,3.0,54,粤海校区,71.14500000000001,3.93,2.5,3.0,4.69,3.17,59.0,100.0,100.0,葛锐,1-18周 星期四 第8-10节 汇文楼H2-202
0208660001,金融基建概论,微众银行金融科技学院（深圳南特商学院）,3.0,54,粤海校区,79.24,0.0,0.0,0.0,0.0,0.0,51.0,100.0,100.0,施纯峥,1-18周 星期二 第11-13节 汇文楼H2-202
0208670001,金融科技的监管与法律政策,微众银行金融科技学院（深圳南特商学院）,2.0,36,粤海校区,81.37,0.0,0.0,0.0,0.0,0.0,51.0,100.0,100.0,蔡国坚,1-18周 星期一 第11-12节 汇文楼H2-304
0208690001,投资管理,微众银行金融科技学院（深圳南特商学院）,3.0,54,粤海校区,77.16,1.82,1.0,1.0,1.82,1.82,55.0,100.0,100.0,张凯,1-18周 星期二 第11-13节 汇文楼H2-201
0208700001,金融科技应用前沿,微众银行金融科技学院（深圳南特商学院）,4.0,72,粤海校区,85.11,10.71,6.0,6.0,10.71,10.71,56.0,100.0,100.0,,1-18周 星期四 第11-14节 汇文楼H2-201
0208710001,财务报表分析,微众银行金融科技学院（深圳南特商学院）,2.0,36,粤海校区,72.54,0.0,0.0,0.0,0.0,0.0,57.0,100.0,100.0,VLADIMIR KYSUCKY,1-18周 星期三 第7-8节 汇文楼H2-202
0208730001,金融科技导论,微众银行金融科技学院（深圳南特商学院）,3.0,54,粤海校区,85.29,8.62,5.0,5.0,8.62,8.62,58.0,100.0,100.0,"林䶮,段心蕊",1-18周 星期五 第6-8节 汇文楼H2-202
2901000012,金融科技导论,微众银行金融科技学院（深圳南特商学院）,2.0,36,粤海校区,,,,,,,,,,"林䶮,段心蕊",1-18周 星期五 第9-10节 汇文楼H2-201
2901000015,专业英语,微众银行金融科技学院（深圳南特商学院）,4.0,72,粤海校区,,,,,,,,,,"NINA,王洁欣",1-18周 星期一 第4-7节 汇文楼H2-201
29190003,运营管理,微众银行金融科技学院（深圳南特商学院）,2.0,36,粤海校区,82.23,11.54,3.0,3.0,11.54,11.54,26.0,100.0,100.0,,1-18周 星期四 第7-8节 汇文楼H2-201
29190004,企业社会责任,微众银行金融科技学院（深圳南特商学院）,2.0,36,粤海校区,79.52,3.45,2.0,2.0,3.45,3.45,58.0,100.0,100.0,NINA,1-18周 星期一 第9-10节 汇文楼H2-201
29190005,行为金融,微众银行金融科技学院（深圳南特商学院）,3.0,54,粤海校区,72.71,0.0,0.0,0.0,0.0,0.0,52.0,100.0,100.0,李景景,1-18周 星期二 第6-8节 汇文楼H2-201
29190006,管理信息系统,微众银行金融科技学院（深圳南特商学院）,3.0,54,粤海校区,81.95,4.76,1.0,1.0,4.76,4.76,21.0,100.0,100.0,,1-18周 星期一 第7-9节 汇文楼H2-202
29190007,兼并与收购,微众银行金融科技学院（深圳南特商学院）,3.0,54,粤海校区,72.43,0.0,0.0,0.0,0.0,0.0,28.0,100.0,100.0,李林,1-18周 星期二 第7-9节 汇文楼H2-202
29190010,战略管理,微众银行金融科技学院（深圳南特商学院）,2.0,36,粤海校区,80.13,0.0,0.0,0.0,0.0,0.0,52.0,100.0,100.0,王立雯,1-18周 星期三 第7-8节 汇文楼H2-201
3000110001R,动物生物学(荣誉),生命与海洋科学学院,1.0,18,丽湖校区,85.67,0.0,0.0,0.0,0.0,0.0,6.0,100.0,100.0,黄瑛,8-13周 星期一 第7-9节 北311
3000210001R,发育生物学(荣誉),生命与海洋科学学院,1.0,18,丽湖校区,,,,,,,,,,李荔,9-14周 星期五 第9-10节 北412
3000250001,分子生物学,生命与海洋科学学院,3.0,54,丽湖校区,73.99333333333334,0.29,0.3333333333333333,1.0,0.87,0.0,75.66666666666667,100.0,100.0,"娄素琳,宋国丽,杨雪薇,宋国丽,尤从慧,李辉,苟德明","1-18周 星期四 第3-5节 北407
1-18周 星期三 第3-5节 北416
1-18周 星期三 第3-5节 北203"
3000250001R,分子生物学(荣誉),生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,苟德明,6-11周 星期三 第11-13节 北413
3000270001,环境生物学,生命与海洋科学学院,2.0,36,丽湖校区,82.55,7.005000000000001,6.0,6.0,7.69,6.32,86.5,100.0,100.0,"徐晓峰,徐晓峰","1-18周 星期一 第3-4节 北402
1-18周 星期一 第1-2节 北416"
3000280001,基因工程,生命与海洋科学学院,2.0,36,丽湖校区,65.33399999999999,2.1420000000000003,1.6,4.0,5.19,0.0,73.6,100.0,100.0,"宋国丽,娄素琳,宋国丽,娄素琳,苟德明","1-18周 星期四 第9-10节 北405
1-18周 星期四 第7-8节 北411
1-18周 星期五 第1-2节 北405"
3000310001,酶工程,生命与海洋科学学院,2.0,36,丽湖校区,74.685,1.4,2.0,4.0,2.8,0.0,106.0,100.0,100.0,张中豪,1-18周 星期四 第7-8节 北405
3000330001,免疫学,生命与海洋科学学院,2.0,36,丽湖校区,77.785,4.65,3.5,4.0,5.45,3.85,79.0,100.0,100.0,应明,1-18周 星期四 第3-4节 北412
3000390001,人体及动物生理学,生命与海洋科学学院,3.0,54,丽湖校区,74.46000000000001,6.615,4.0,5.0,6.98,6.25,58.0,100.0,100.0,"黄瑛,邓利","1-18周 星期三 第3-5节 北310
1-18周 星期三 第3-5节 北403"
3000400001,人体及动物生理学实验,生命与海洋科学学院,1.0,36,丽湖校区,85.97,3.475,2.0,3.0,4.17,2.78,54.0,100.0,100.0,"田静,都秀波,田静,黄瑛","3-14周 星期二 第7-9节 丽湖A5-225
3-14周 星期一 第7-9节 丽湖A5-225
3-14周 星期二 第11-13节 丽湖A5-225
3-14周 星期三 第7-9节 丽湖A5-225"
3000460001R,生物化学（1）(荣誉),生命与海洋科学学院,1.0,18,丽湖校区,89.4,20.0,1.0,1.0,20.0,20.0,5.0,100.0,100.0,杨缜,3-8周 星期五 第3-5节 北312
3000470001,生物化学（2）,生命与海洋科学学院,3.0,54,丽湖校区,71.655,2.625,3.5,4.0,2.99,2.26,125.0,100.0,100.0,"黄健子,郑怡鸿,黄健子,郑怡鸿,黄健子,杨缜","1-18周 星期二 第3-5节 北408
1-18周 星期四 第3-5节 北417
1-18周 星期四 第1-2节 北405
1-18周 星期四 第3-5节 北411"
3000540001,生物进化论,生命与海洋科学学院,2.0,36,丽湖校区,79.45,2.16,4.0,4.0,2.16,2.16,185.0,100.0,100.0,高雷,1-18周 星期五 第7-8节 北405
3000580001,生物信息学基础,生命与海洋科学学院,2.0,36,丽湖校区,77.28,0.0,0.0,0.0,0.0,0.0,51.0,100.0,100.0,"苏湘鄂,苏湘鄂,苏湘鄂","1-18周 星期二 第3-4节 北401
1-18周 星期一 第1-2节 北415
1-18周 星期二 第1-2节 北411"
3000660001,生物制药基础及应用,生命与海洋科学学院,2.0,36,丽湖校区,83.38,0.0,0.0,0.0,0.0,0.0,83.5,100.0,100.0,"沈立明,沈立明","1-18周 星期二 第1-2节 北408
1-18周 星期二 第3-4节 北314"
3000670001,实验动物学,生命与海洋科学学院,2.0,36,丽湖校区,75.88,2.44,1.0,1.0,2.5,2.38,41.0,100.0,100.0,"苏冒亮,王宇",1-18周 星期一 第1-2节 北109
3000750001,微生物学,生命与海洋科学学院,3.0,54,丽湖校区,76.192,1.46,0.8,3.0,4.92,0.0,62.4,100.0,100.0,"徐芳芳,刘刚,谢宁","1-18周 星期三 第3-5节 北401
1-18周 星期三 第3-5节 北313"
3000760001,微生物学实验,生命与海洋科学学院,1.0,36,丽湖校区,84.99600000000001,2.386,2.0,5.0,5.0,0.0,68.2,100.0,100.0,"徐芳芳,韩庆国,刘刚,谢宁,刘森林,刘森林","3-14周 星期四 第7-9节 丽湖A5-206
3-14周 星期三 第7-9节 丽湖A5-206
3-14周 星期三 第7-9节 丽湖A5-205
3-14周 星期四 第11-13节 丽湖A5-206
3-14周 星期四 第11-13节 丽湖A5-205
3-14周 星期四 第7-9节 丽湖A5-205"
3000950001,药用植物学,生命与海洋科学学院,2.0,36,丽湖校区,71.425,2.08,2.5,4.0,3.33,0.83,119.5,100.0,100.0,"雷安平,雷安平","1-18周 星期二 第7-8节 北203
1-18周 星期二 第1-2节 北416"
3001010001,遗传学,生命与海洋科学学院,3.0,54,丽湖校区,77.19999999999999,4.445,3.5,5.0,5.95,2.94,72.5,100.0,100.0,"黎双飞,李楠,王江新","1-18周 星期一 第3-5节 南111
1-18周 星期一 第3-5节 西408"
3001010001R,遗传学(荣誉),生命与海洋科学学院,1.0,18,丽湖校区,92.0,33.33,1.0,1.0,33.33,33.33,3.0,100.0,100.0,王江新,12-17周 星期三 第11-13节 北413
3001020001,遗传学实验,生命与海洋科学学院,1.0,36,丽湖校区,81.58500000000001,3.0,2.0,3.0,4.11,1.89,63.0,100.0,100.0,"黎双飞,苏湘鄂,李楠,李楠","3-14周 星期一 第11-13节 丽湖A5-220
3-14周 星期一 第7-9节 丽湖A5-220
3-14周 星期一 第7-9节 丽湖A5-222
3-14周 星期一 第11-13节 丽湖A5-222"
3001030001,饮食与健康,生命与海洋科学学院,2.0,36,粤海校区,81.518,9.476,15.4,20.0,9.9,8.76,161.4,100.0,100.0,"江年琼,韩庆国,江年琼,韩庆国,江年琼","1-18周 星期三 第11-12节 汇紫楼B208
1-18周 星期四 第11-12节 汇紫楼B208
1-18周 星期二 第11-12节 北404"
3001040002,园林植物与规划,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,"付贵萍,付贵萍","1-18周 星期四 第7-8节 北311
1-18周 星期四 第1-2节 北406"
3001080001,植物生理学实验,生命与海洋科学学院,1.0,36,丽湖校区,86.545,7.685,4.0,5.0,8.33,7.04,53.5,100.0,100.0,"刘国宝,刘国宝,刘斯穆,刘斯穆","3-14周 星期二 第7-9节 丽湖A5-229
3-14周 星期一 第7-9节 丽湖A5-229
3-14周 星期二 第7-9节 丽湖A5-227
3-14周 星期一 第7-9节 丽湖A5-227"
3001100001,植物生理学,生命与海洋科学学院,3.0,54,丽湖校区,69.926,4.18,2.2,4.0,6.67,0.0,44.0,100.0,100.0,"雷安平,莫蓓莘,于宇","1-18周 星期一 第3-5节 北305
3周,6周,9周,13周 星期日 第11-12节 北406"
3001120001R,植物生物学(荣誉),生命与海洋科学学院,1.0,18,丽湖校区,87.5,16.67,1.0,1.0,16.67,16.67,6.0,100.0,100.0,刘昀,2-7周 星期一 第7-9节 北311
3001180001,植物营养学,生命与海洋科学学院,2.0,36,丽湖校区,79.035,3.225,1.0,2.0,6.45,0.0,27.0,100.0,100.0,于宇,1-18周 星期五 第11-12节 北402
3001210001,植物组织培养技术,生命与海洋科学学院,2.0,36,丽湖校区,73.62,4.06,1.75,4.0,9.68,0.0,43.5,100.0,100.0,于宇,1-18周 星期五 第3-4节 北208
3001270003,现代生物技术与美容,生命与海洋科学学院,2.0,36,丽湖校区,84.25,8.21,9.5,13.0,10.92,5.5,114.0,100.0,100.0,"杨雪薇,杨雪薇","6-7周,13周 星期六 第11-12节 北408
6-7周,13周 星期六 第13-14节 北408"
3001270018,海洋科学导论,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,陈思,1-18周 星期一 第3-4节 北314
3001270032,现代生命科学进展,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,黎双飞,3-14周 星期二 第11-13节 南109
3005620001,基础生物学创新实验,生命与海洋科学学院,1.0,36,丽湖校区,86.445,14.835,3.5,5.0,15.38,14.29,24.0,100.0,100.0,"汪安泰,孙婷,汪安泰,孙婷","1-18周 星期二 第13-14节 未排地点
1-18周 星期二 第11-12节 未排地点"
3005660001,内分泌学,生命与海洋科学学院,2.0,36,丽湖校区,78.755,3.69,1.0,1.0,5.56,1.82,36.5,100.0,100.0,田静,1-18周 星期三 第1-2节 北103
3005680001,生态学,生命与海洋科学学院,2.0,36,丽湖校区,74.53,0.0,0.0,0.0,0.0,0.0,61.5,100.0,100.0,"付贵萍,付贵萍","1-18周 星期五 第1-2节 北409
1-18周 星期五 第3-4节 北411"
3005760001,健康生活与生化,生命与海洋科学学院,2.0,36,丽湖校区,74.35,3.27,2.0,3.0,5.0,1.54,62.5,100.0,100.0,黄夏子,1-18周 星期二 第11-12节 南312
3005770001,神经生物学,生命与海洋科学学院,2.0,36,丽湖校区,79.325,0.0,0.0,0.0,0.0,0.0,58.0,100.0,100.0,"应明,沈立明,应明,沈立明","1-18周 星期五 第7-8节 北409
1-18周 星期五 第9-10节 北405"
3005780001,分子生物学实验,生命与海洋科学学院,1.0,36,丽湖校区,84.285,0.96,0.5,1.0,1.92,0.0,41.0,100.0,100.0,"苟德明,李辉","3-14周 星期一 第11-13节 丽湖A5-204
3-14周 星期一 第7-9节 丽湖A5-204"
3005810001,遗传与细胞生物学创新实验,生命与海洋科学学院,1.0,36,丽湖校区,,,,,,,,,,田静,3-14周 星期五 第13-14节 未排地点
3005830001,生化与分子生物学创新实验,生命与海洋科学学院,1.0,36,丽湖校区,77.08,16.67,2.0,2.0,16.67,16.67,12.0,100.0,100.0,"宋国丽,娄素琳",3-14周 星期四 第1-2节 未排地点
3005850001,藻类学,生命与海洋科学学院,2.0,36,丽湖校区,79.785,2.0,1.5,3.0,4.0,0.0,57.0,100.0,100.0,HUIRONG CHEN,1-18周 星期五 第9-10节 北314
3006010001,天然产物化学,生命与海洋科学学院,2.0,36,丽湖校区,78.05,6.815,6.0,9.0,8.18,5.45,80.5,100.0,100.0,李晓帆,1-18周 星期三 第9-10节 北402
3006040001,海洋科学导论实验（2）,生命与海洋科学学院,1.0,36,丽湖校区,86.265,4.41,1.5,3.0,8.82,0.0,34.0,100.0,100.0,"徐宏,徐宏","3-14周 星期二 第7-9节 丽湖A5-212
3-14周 星期二 11-13节 丽湖A5-212"
3006080001,鱼类学,生命与海洋科学学院,3.0,54,丽湖校区,76.5,3.865,1.5,2.0,5.88,1.85,44.5,100.0,100.0,黄夏子,1-18周 星期五 第3-5节 北314
3006090001,鱼类学实验,生命与海洋科学学院,1.0,36,丽湖校区,85.08,3.92,2.0,4.0,7.84,0.0,40.5,100.0,100.0,"黄夏子,黄夏子","3-14周 星期二 第7-9节 丽湖A5-230
3-14周 星期四 第7-9节 丽湖A5-230"
3006120001,海洋生物资源学,生命与海洋科学学院,2.0,36,丽湖校区,76.26,0.0,0.0,0.0,0.0,0.0,80.0,100.0,100.0,"HUIRONG CHEN,张煜",1-18周 星期五 第7-8节 北312
3006160001,海洋管理概论,生命与海洋科学学院,2.0,36,丽湖校区,81.86333333333333,2.6666666666666665,1.3333333333333333,4.0,8.0,0.0,57.0,100.0,100.0,李琰,1-18周 星期五 第1-2节 北312
3006220001,药品检验技术,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,李晓帆,1-18周 星期五 第3-4节 北416
3006400001,海洋科学导论（2）,生命与海洋科学学院,3.0,54,丽湖校区,73.545,0.0,0.0,0.0,0.0,0.0,37.5,100.0,100.0,"徐宏,杨雪薇",1-18周 星期二 第3-5节 北416
3006450001,海洋生物技术,生命与海洋科学学院,2.0,36,丽湖校区,77.28,4.08,1.5,2.0,5.56,2.6,47.5,100.0,100.0,郝凌云,1-18周 星期一 第1-2节 北407
3006460001,生物化学实验,生命与海洋科学学院,1.5,54,丽湖校区,85.295,7.365,8.5,9.0,7.41,7.32,115.5,100.0,100.0,"续旭,徐宏,贾彬,王立岩,王立岩,李辉,王俊","1-18周 星期五 第7-9节 丽湖A5-209
1-18周 星期四 第11-13节 丽湖A5-211
1-18周 星期五 第11-13节 丽湖A5-211
1-18周 星期四 第7-9节 丽湖A5-209
1-18周 星期四 第11-13节 丽湖A5-209
1-18周 星期四 第7-9节 丽湖A5-211
1-18周 星期五 第11-13节 丽湖A5-209"
3006470001,分子生物学实验,生命与海洋科学学院,1.5,54,丽湖校区,84.465,1.39,1.0,2.0,2.78,0.0,63.5,100.0,100.0,"张中豪,牛燕琴,宋国丽,谢宁,应明","1-18周 星期二 第7-9节 丽湖A5-210
1-18周 星期二 第11-13节 丽湖A5-204
1-18周 星期一 第7-9节 丽湖A5-210
1-18周 星期二 第11-13节 丽湖A5-210
1-18周 星期二 第7-9节 丽湖A5-204"
3006520001,芳香植物资源开发产业模式与创业,生命与海洋科学学院,2.0,36,丽湖校区,81.2425,0.0,0.0,0.0,0.0,0.0,51.25,100.0,100.0,张永夏,1-18周 星期三 第13-14节 南109
3006540001,微生物资源的开发与利用（2）,生命与海洋科学学院,1.5,36,丽湖校区,83.35499999999999,6.975,3.0,6.0,13.95,0.0,41.5,100.0,100.0,郝凌云,1-18周 星期四 第11-13节 北204
3006660001,细胞工程,生命与海洋科学学院,2.0,36,丽湖校区,75.505,2.475,2.5,5.0,4.95,0.0,113.0,100.0,100.0,"刘斯穆,刘斯穆","1-18周 星期五 第1-2节 北408
1-18周 星期五 第7-8节 北414"
3006700001,海洋地理信息系统,生命与海洋科学学院,2.0,36,丽湖校区,84.97,7.289999999999999,2.5,3.0,8.7,5.88,37.0,100.0,100.0,王俊杰,1-18周 星期五 第1-2节 北311
3007570001,海洋灾害的成因与数值预报,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,牛茜如,1-18周 星期一 第7-8节 北406
3007590001,鱼类免疫学,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,黄夏子,1-18周 星期五 第9-10节 北209
3007630001,环境生理学,生命与海洋科学学院,2.0,36,丽湖校区,82.33,7.41,2.0,2.0,7.41,7.41,27.0,100.0,100.0,张俊彬,1-18周 星期五 第1-2节 北209
3007650001,植被与生态遥感,生命与海洋科学学院,2.0,36,丽湖校区,85.03,6.9,2.0,2.0,6.9,6.9,29.0,100.0,100.0,王俊杰,1-18周 星期四 第1-2节 北413
3007710001,蓝色星球-海洋科学专业导论,生命与海洋科学学院,1.0,18,丽湖校区,73.25999999999999,20.99,14.333333333333334,25.0,32.5,11.63,62.66666666666666,100.0,100.0,"陈思,徐宏,HUIRONG CHEN,李辉,王立岩,陈思,徐宏,HUIRONG CHEN,李辉,王立岩,陈思,徐宏,HUIRONG CHEN,李辉,王立岩,陈思,徐宏,HUIRONG CHEN,李辉,王立岩,陈思,徐宏,HUIRONG CHEN,李辉,王立岩,陈思,徐宏,HUIRONG CHEN,李辉,王立岩,陈思,徐宏,HUIRONG CHEN,李辉,王立岩,陈思,徐宏,HUIRONG CHEN,李辉,王立岩,陈思,徐宏,HUIRONG CHEN,王立岩,李辉","6-8周 星期一 第9-10节 西202
6-8周 星期一 第9-10节 汇文楼H5-204
6-8周 星期一 第11-12节 西202
6-8周 星期一 第11-12节 汇文楼H5-204
6-8周 星期一 第13-14节 西202
6-8周 星期一 第13-14节 汇文楼H5-204"
30110002,人体组织学与解剖学,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,沈立明,1-18周 星期五 第3-4节 北310
30110003,微生物学（1）,生命与海洋科学学院,2.0,36,丽湖校区,79.74,0.0,0.0,0.0,0.0,0.0,37.0,100.0,100.0,韩庆国,1-18周 星期五 第7-8节 北310
30110004,动物学野外实习,生命与海洋科学学院,0.5,18,丽湖校区,88.89,10.81,4.0,4.0,10.81,10.81,37.0,100.0,100.0,"李荔,黄夏子,黄瑛,黎双飞",
30110006,分子生物学实验（1）,生命与海洋科学学院,0.5,18,丽湖校区,,,,,,,,,,"宋国丽,应明","4-9周 星期一 第11-13节 丽湖A5-210
4-9周 星期四 第7-9节 丽湖A5-204"
30110007,创新教学案例研究,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,邓利,1-12周 星期一 3-5节 西304
30110008,植物学野外实习,生命与海洋科学学院,0.5,18,丽湖校区,82.78,5.41,2.0,2.0,5.41,5.41,37.0,100.0,100.0,"刘国宝,张永夏,徐晓峰",
30110010,中学生物学实验教学,生命与海洋科学学院,2.0,72,丽湖校区,,,,,,,,,,"过志鹏,李晓帆,姚丽君,过志鹏,李晓帆,姚丽君","1-18周 星期二 第2-5节 丽湖A5-203
1-18周 星期二 第7-10节 丽湖A5-203"
30110011,生物微格教学,生命与海洋科学学院,1.0,36,丽湖校区,,,,,,,,,,"李荔,李荔","1-18周 星期四 第1-2节 未排地点
1-18周 星期四 第3-4节 未排地点"
30110012,蛋白质工程,生命与海洋科学学院,2.0,36,丽湖校区,79.18,2.63,1.0,1.0,2.63,2.63,37.0,100.0,100.0,王俊,1-18周 星期一 第1-2节 北405
30110013,生物课程标准与教材研究,生命与海洋科学学院,2.0,36,丽湖校区,,,,,,,,,,刘斯穆,1-18周 星期三 第9-10节 北310
30110016,生命伦理学,生命与海洋科学学院,1.0,18,丽湖校区,89.47,11.11,5.0,5.0,11.11,11.11,45.0,100.0,100.0,王俊,1-9周 星期一 第3-4节 北416
30110019,应用海洋学,生命与海洋科学学院,2.0,36,丽湖校区,82.76,0.0,0.0,0.0,0.0,0.0,25.0,100.0,100.0,"牟林,李琰",1-18周 星期五 第7-8节 北412
30110020,智慧海洋技术与应用,生命与海洋科学学院,2.0,36,丽湖校区,83.03,9.68,3.0,3.0,9.68,9.68,31.0,100.0,100.0,王俊杰,1-18周 星期五 第3-4节 北403
9900970001,生命的律动,生命与海洋科学学院,2.0,36,粤海校区,82.63,6.497999999999999,20.0,35.0,9.18,3.23,314.2,100.0,100.0,"莫蓓莘,刘斯穆,李荔,莫蓓莘,刘斯穆,黄健子,李荔,黄健子,莫蓓莘,李荔,黄健子,刘斯穆","4周,8周,12周 星期日 第11-12节 汇文楼H2-204
4周,8周,12周 星期日 第11-12节 汇文楼H2-205
4周,8周,12周 星期日 第11-12节 北109
4周,8周,12周 星期日 第11-12节 北408"
5000390002,科学史话,马克思主义学院,2.0,36,粤海校区,66.215,0.0,0.0,0.0,0.0,0.0,60.0,100.0,100.0,汪天文,1-18周 星期三 第11-12节 汇文楼H3-202
